db_id,entry_id,orth,lang,rel_of,rel_type
form_d516e69,entry_ræxǵy,ræxgi,os-x-digor,,
form_d517e66,entry_ævraǧ,ævraǧ,os,,
form_d520e66,entry_cyllæ,cyllæ,os-x-iron,,
form_d520e69,entry_cyllæ,cillæ,os-x-digor,,
form_d521e66,entry_bæræg,bæræg,os,,
form_d523e66,entry_radgaj,radgaj,os,,
form_d524e66,entry_mydx0yz,mydx˳yz,os-x-iron,,
form_d524e69,entry_mydx0yz,mudxuz,os-x-digor,,
form_d525e66,entry_qæccūl,qæccūl,os,,
form_d526e66,entry_fydʒærīn,fydʒærīn,os-x-iron,,
form_d526e69,entry_fydʒærīn,fudʒærinæ,os-x-digor,,
form_d527e66,entry_kʼalīw,kʼalīw,os-x-iron,,
form_d527e69,entry_kʼalīw,kʼalew,os-x-digor,,
form_d528e66,entry_ævdagarc,ævdagarc,os,,
form_d529e66,entry_kʼembottæ,kʼembottæ,os-x-digor,,
form_d531e66,entry_ævzær,ævzær,os-x-iron,,
form_d539e66,entry_bæǧæmsar,bæǧæmsar,os-x-iron,,
form_d539e69,entry_bæǧæmsar,bæǧænsar,os-x-digor,,
form_d541e66,entry_gūcʼūla,gūcʼūla,os-x-iron,,
form_d542e66,entry_rynʒ,rynʒ,os-x-iron,,
form_d542e69,entry_rynʒ,rinʒæ,os-x-digor,,
form_d543e66,entry_fædæbon,fædæbon,os,,
form_d545e66,entry_ævi,ævi,os,,
form_d547e66,entry_dordonæ,dordonæ,os-x-digor,,
form_d548e66,entry_kærog,kærog,os-x-iron,,
form_d548e69,entry_kærog,kærwæg,os-x-digor,,
form_d548e71,entry_kærog,kærægi,os-x-digor,form_d548e69,variant
form_d548e73,entry_kærog,kæræ,os-x-digor,form_d548e69,variant
form_d548e75,entry_kærog,kærwæ,os-x-digor,form_d548e69,variant
form_d549e66,entry_nætyn,nætyn,os-x-iron,,
form_d549e69,entry_nætyn,nætun,os-x-digor,,
form_d549e71,entry_nætyn,nætt,os-x-digor,form_d549e69,participle
form_d550e66,entry_nalq0yt,nalq˳yt,os-x-iron,,
form_d550e69,entry_nalq0yt,nalqut,os-x-digor,,
form_d551e66,entry_æxsærfars,æxsærfars,os,,
form_d552e66,entry_becʼo,becʼo,os-x-digor,,
form_d554e66,entry_ræwæxsun,ræwæxsun,os-x-digor,,
form_d554e68,entry_ræwæxsun,ræwæxst,os-x-digor,form_d554e66,participle
form_d556e66,entry_Acæmæz,Acæmæz,os,,
form_d557e66,entry_kark,kark,os,,
form_d558e66,entry_ḱeǧre,ḱeǧre,os-x-iron,,
form_d558e69,entry_ḱeǧre,keǧære,os-x-digor,,
form_d559e66,entry_æxsnarcʼy,æxsnarcʼy,os-x-iron,,
form_d563e66,entry_næzy,næzy,os-x-iron,,
form_d563e69,entry_næzy,næzi,os-x-digor,,
form_d565e66,entry_ræmun,ræmun,os-x-digor,,
form_d565e68,entry_ræmun,ræd,os-x-digor,form_d565e66,participle
form_d566e66,entry_gæræn,gæræn,os-x-iron,,
form_d568e66,entry_kwatæ,kwatæ,os,,
form_d569e66,entry_færssag,færssag,os,,
form_d570e66,entry_idaʒ,idaʒ,os,,
form_d571e66,entry_dala-fændur,dala-fændur,os-x-digor,,
form_d572e66,entry_nartxor,nartxor,os-x-iron,,
form_d572e69,entry_nartxor,nartixwar,os-x-digor,,
form_d573e66,entry_kʼobor,kʼobor,os,,
form_d574e66,entry_kʼ0ypx,kʼ˳ypx,os-x-iron,,
form_d574e69,entry_kʼ0ypx,kʼupxæ,os-x-digor,,
form_d575e66,entry_qulqasxan,qulqasxan,os,,
form_d578e66,entry_gæn,gæn,os-x-iron,,
form_d578e69,entry_gæn,gænæ,os-x-digor,,
form_d579e66,entry_7lxyncʼ,ᵆlxyncʼ,os-x-iron,,
form_d579e69,entry_7lxyncʼ,ælxij,os-x-digor,,
form_d580e66,entry_ændævyn,ændævyn,os-x-iron,,
form_d580e69,entry_ændævyn,ændæfsun,os-x-digor,,
form_d581e66,entry_ǵelbet,ǵelbet,os-x-iron,,
form_d581e69,entry_ǵelbet,kelbet,os-x-digor,,
form_d582e66,entry_Nasran,Nasran,os-x-iron,,
form_d582e68,entry_Nasran,Nasyran,os-x-iron,form_d582e66,variant
form_d582e71,entry_Nasran,Nasiran,os-x-digor,,
form_d583e66,entry_færsylævzag,færsylævzag,os,,
form_d584e68,entry_ragmard,ragmard,os,,
form_d585e66,entry_q0yrtt,q˳yrtt,os-x-iron,,
form_d585e69,entry_q0yrtt,qurd,os-x-digor,,
form_d585e71,entry_q0yrtt,qurtt,os-x-digor,form_d585e69,variant
form_d586e66,entry_færīnk,færīnk,os-x-iron,,
form_d586e69,entry_færīnk,færenk,os-x-digor,,
form_d587e66,entry_æfxælyn,æfxælyn,os-x-iron,,
form_d587e68,entry_æfxælyn,æfxæld,os-x-iron,form_d587e66,participle
form_d587e71,entry_æfxælyn,æfxælun,os-x-digor,,
form_d587e73,entry_æfxælyn,æfxæld,os-x-digor,form_d587e71,participle
form_d588e66,entry_ærdxæræn,ærdxæræn,os,,
form_d589e66,entry_kʼaxyr,kʼaxyr,os-x-iron,,
form_d590e66,entry_fæsmon,fæsmon,os,,
form_d592e66,entry_qaryn_2,qaryn,os-x-iron,,
form_d592e68,entry_qaryn_2,qard,os-x-iron,form_d592e66,participle
form_d592e71,entry_qaryn_2,ǧarun,os-x-digor,,
form_d592e73,entry_qaryn_2,ǧard,os-x-digor,form_d592e71,participle
form_d593e66,entry_kʼæræbi,kʼæræbi,os-x-iron,,
form_d594e66,entry_Iræf,Iræf,os,,
form_d595e66,entry_īvǧ0yjyn,īvǧ˳yjyn,os-x-iron,,
form_d595e68,entry_īvǧ0yjyn,īvǧ˳yd,os-x-iron,form_d595e66,participle
form_d595e71,entry_īvǧ0yjyn,evǧujun,os-x-digor,,
form_d595e73,entry_īvǧ0yjyn,evǧud,os-x-digor,form_d595e71,participle
form_d597e66,entry_gævz,gævz,os,,
form_d599e66,entry_ærvgænæn,ærvgænæn,os,,
form_d602e66,entry_æxkænæn,æxkænæn,os,,
form_d603e66,entry_asīn,asīn,os-x-iron,,
form_d603e68,entry_asīn,wasīn,os-x-iron,form_d603e66,variant
form_d603e71,entry_asīn,asinæ,os-x-digor,,
form_d604e66,entry_dærǧæccon,dærǧæccon,os-x-iron,,
form_d604e69,entry_dærǧæccon,dærǧeccon,os-x-digor,,
form_d607e66,entry_evdælun,evdælun,os-x-digor,,
form_d610e66,entry_nas,nas,os-x-iron,,
form_d610e69,entry_nas,nasæ,os-x-digor,,
form_d611e66,entry_ǧud,ǧud,os-x-digor,,
form_d613e66,entry_mælæty,mælæty,os-x-iron,,
form_d613e69,entry_mælæty,mælæti,os-x-digor,,
form_d614e66,entry_itu,itu,os-x-iron,,
form_d614e69,entry_itu,itu,os-x-digor,,
form_d614e71,entry_itu,tu,os-x-digor,form_d614e69,variant
form_d615e66,entry_kūsyn,kūsyn,os-x-iron,,
form_d615e68,entry_kūsyn,k˳yst,os-x-iron,form_d615e66,participle
form_d615e71,entry_kūsyn,kosun,os-x-digor,,
form_d615e73,entry_kūsyn,kust,os-x-digor,form_d615e71,participle
form_d616e66,entry_cūryn,cūryn,os-x-iron,,
form_d617e66,entry_ryxyn,ryxyn,os-x-iron,,
form_d617e69,entry_ryxyn,ruxun,os-x-digor,,
form_d618e66,entry_Majræm,Majræm,os-x-iron,,
form_d618e69,entry_Majræm,Majræn,os-x-digor,,
form_d619e66,entry_mært,mært,os-x-iron,,
form_d620e66,entry_ævzījyn,ævzījyn,os,,
form_d621e66,entry_ænæwag,ænæwag,os,,
form_d622e66,entry_byzǧ0yr,byzǧ˳yr,os-x-iron,,
form_d622e69,entry_byzǧ0yr,buzur,os-x-digor,,
form_d622e71,entry_byzǧ0yr,buzǧur,os-x-digor,form_d622e69,variant
form_d623e66,entry_bildoǧ,bildoǧ,os,,
form_d624e66,entry_ciǧd,ciǧd,os-x-digor,,
form_d626e66,entry_bajvæd,bajvæd,os,,
form_d628e66,entry_bærgæ,bærgæ,os,,
form_d629e66,entry_cawd,cawd,os,,
form_d631e66,entry_fæsmærun,fæsmærun,os-x-digor,,
form_d631e68,entry_fæsmærun,fæsmard,os-x-digor,form_d631e66,participle
form_d632e66,entry_arujun,arujun,os-x-digor,,
form_d632e68,entry_arujun,arud,os-x-digor,form_d632e66,participle
form_d633e66,entry_nīkæcy,nīkæcy,os-x-iron,,
form_d633e69,entry_nīkæcy,nekæci,os-x-digor,,
form_d634e68,entry_læqqīr,læqqīr,os-x-iron,,
form_d634e71,entry_læqqīr,læqeræ,os-x-digor,,
form_d635e66,entry_nal_1,nal,os-x-iron,,
form_d635e69,entry_nal_1,næbal,os-x-digor,,
form_d636e66,entry_qaræ,qaræ,os-x-digor,,
form_d637e66,entry_min,min,os,,
form_d638e66,entry_ataǧa,ataǧa,os-x-iron,,
form_d639e66,entry_izaznæ,izaznæ,os-x-digor,,
form_d641e66,entry_ætxælun,ætxælun,os-x-digor,,
form_d642e66,entry_becykk,becykk,os-x-iron,,
form_d642e69,entry_becykk,be(n)cukkæ,os-x-digor,,
form_d643e66,entry_ḱʼyraxo,ḱʼyraxo,os,,
form_d645e66,entry_ændæʒyn,ændæʒyn,os-x-iron,,
form_d645e68,entry_ændæʒyn,ændæǧd,os-x-iron,form_d645e66,participle
form_d645e71,entry_ændæʒyn,ændæʒun,os-x-digor,,
form_d645e73,entry_ændæʒyn,ændaǧd,os-x-digor,form_d645e71,participle
form_d647e66,entry_æmbatæ,æmbatæ,os,,
form_d649e66,entry_cʼynda,cʼynda,os-x-iron,,
form_d649e69,entry_cʼynda,cʼinda,os-x-digor,,
form_d650e66,entry_aræbi,aræbi,os,,
form_d650e68,entry_aræbi,aræbyn,os,form_d650e66,variant
form_d651e66,entry_boǧdabi,boǧdabi,os,,
form_d652e66,entry_naǧ_1,naǧ,os-x-iron,,
form_d653e66,entry_7rdyn,ᵆrdyn,os-x-iron,,
form_d653e69,entry_7rdyn,ærdunæ,os-x-digor,,
form_d653e71,entry_7rdyn,ænduræ,os-x-digor,form_d653e69,variant
form_d655e66,entry_golmanʒy,golmanʒy,os-x-iron,,
form_d655e69,entry_golmanʒy,golmanʒi,os-x-digor,,
form_d657e66,entry_kænk,kænk,os-x-iron,,
form_d657e69,entry_kænk,kænkæ,os-x-digor,,
form_d658e66,entry_ræzyn,ræzyn,os-x-iron,,
form_d658e68,entry_ræzyn,ræzt,os-x-iron,form_d658e66,participle
form_d658e71,entry_ræzyn,iræzun,os-x-digor,,
form_d658e73,entry_ræzyn,iræzt,os-x-digor,form_d658e71,participle
form_d659e66,entry_myzd,myzd,os-x-iron,,
form_d659e69,entry_myzd,mizd,os-x-digor,,
form_d661e66,entry_edagæ,edagæ,os,,
form_d664e66,entry_ædde,ædde,os-x-iron,,
form_d664e68,entry_ædde,æddijæ,os-x-iron,form_d664e66,variant
form_d664e71,entry_ædde,ændegæj,os-x-digor,,
form_d665e66,entry_qædærmæg,qædærmæg,os-x-iron,,
form_d665e69,entry_qædærmæg,ǧædærmæg,os-x-digor,,
form_d666e66,entry_ʒyg0yr,ʒyg˳yr,os-x-iron,,
form_d666e69,entry_ʒyg0yr,ʒugur,os-x-digor,,
form_d669e66,entry_būr,būr,os-x-iron,,
form_d669e69,entry_būr,bor,os-x-digor,,
form_d671e66,entry_kʼ0ylympy,kʼ˳ylympy,os-x-iron,,
form_d671e69,entry_kʼ0ylympy,kʼulumpi,os-x-digor,,
form_d671e71,entry_kʼ0ylympy,kʼulunpi,os-x-digor,form_d671e69,variant
form_d674e66,entry_agarc,agarc,os-x-iron,,
form_d674e69,entry_agarc,agarcæ,os-x-digor,,
form_d675e66,entry_æmpʼūzyn,æmpʼūzyn,os-x-iron,,
form_d675e68,entry_æmpʼūzyn,æmpʼyzt,os-x-iron,form_d675e66,participle
form_d675e71,entry_æmpʼūzyn,æmpʼozun,os-x-digor,,
form_d675e73,entry_æmpʼūzyn,æmpʼuzt,os-x-digor,form_d675e71,participle
form_d677e66,entry_dadæg,dadæg,os,,
form_d679e66,entry_bia,bia,os,,
form_d680e66,entry_kʼalati,kʼalati,os,,
form_d682e66,entry_æstæj,æstæj,os,,
form_d684e66,entry_ænvaxs,ænvaxs,os-x-digor,,
form_d685e66,entry_nymæxsyn,nymæxsyn,os-x-iron,,
form_d685e68,entry_nymæxsyn,nymæxst,os-x-iron,form_d685e66,participle
form_d685e71,entry_nymæxsyn,nimæxsun,os-x-digor,,
form_d685e73,entry_nymæxsyn,nimaxst,os-x-digor,form_d685e71,participle
form_d685e75,entry_nymæxsyn,rimæxsun,os-x-digor,form_d685e71,variant
form_d685e77,entry_nymæxsyn,rimaxst,os-x-digor,form_d685e75,participle
form_d686e66,entry_īvxærsyn,īvxærsyn,os-x-iron,,
form_d686e68,entry_īvxærsyn,īvxærst,os-x-iron,form_d686e66,participle
form_d686e71,entry_īvxærsyn,evxærsun,os-x-digor,,
form_d686e73,entry_īvxærsyn,evxast,os-x-digor,form_d686e71,variant
form_d686e77,entry_īvxærsyn,evxarst,os-x-digor,form_d686e71,participle
form_d687e66,entry_æwwærdyn,æwwærdyn,os-x-iron,,
form_d687e68,entry_æwwærdyn,æwwærst,os-x-iron,form_d687e66,participle
form_d687e71,entry_æwwærdyn,æwwærdun,os-x-digor,,
form_d687e73,entry_æwwærdyn,æwwarst,os-x-digor,form_d687e71,participle
form_d688e66,entry_kʼūlxos,kʼūlxos,os-x-iron,,
form_d688e69,entry_kʼūlxos,kʼolxwasæ,os-x-digor,,
form_d689e66,entry_gæbær,gæbær,os,,
form_d690e66,entry_qæcyn,qæcyn,os-x-iron,,
form_d690e68,entry_qæcyn,qæcyd,os-x-iron,form_d690e66,participle
form_d690e71,entry_qæcyn,ǧæcun,os-x-digor,,
form_d690e73,entry_qæcyn,ǧæst,os-x-digor,form_d690e71,participle
form_d691e66,entry_kʼælæt,kʼælæt,os,,
form_d692e66,entry_nywærdyn,nywærdyn,os-x-iron,,
form_d692e68,entry_nywærdyn,nordyn,os-x-iron,form_d692e66,variant
form_d692e70,entry_nywærdyn,nywærst,os-x-iron,form_d692e68,participle
form_d692e72,entry_nywærdyn,norst,os-x-iron,form_d692e70,variant
form_d692e75,entry_nywærdyn,niwærdun,os-x-digor,,
form_d692e77,entry_nywærdyn,niwarst,os-x-digor,form_d692e75,participle
form_d693e66,entry_dumæggag,dumæggag,os-x-digor,,
form_d695e66,entry_argævdyn,argævdyn,os,,
form_d697e66,entry_kærī,kærī,os-x-iron,,
form_d697e69,entry_kærī,kæræ,os-x-digor,,
form_d698e66,entry_dæsny,dæsny,os-x-iron,,
form_d698e69,entry_dæsny,dæsni,os-x-digor,,
form_d699e66,entry_ænkʼaryn,ænkʼaryn,os-x-iron,,
form_d699e68,entry_ænkʼaryn,ænkʼard,os-x-iron,form_d699e66,participle
form_d699e71,entry_ænkʼaryn,ænkʼarun,os-x-digor,,
form_d699e73,entry_ænkʼaryn,ænkʼard,os-x-digor,form_d699e71,participle
form_d701e66,entry_mængæfson,mængæfson,os,,
form_d702e66,entry_kʼæm,kʼæm,os-x-iron,,
form_d702e69,entry_kʼæm,kʼæmæ,os-x-digor,,
form_d704e66,entry_ḱysæ,ḱysæ,os-x-iron,,
form_d704e68,entry_ḱysæ,ḱyssæ,os-x-iron,form_d704e66,variant
form_d704e71,entry_ḱysæ,kisæ,os-x-digor,,
form_d706e66,entry_igær,igær,os,,
form_d707e66,entry_iwaryn,iwaryn,os-x-digor,,
form_d709e66,entry_ḱʼyr,ḱʼyr,os-x-iron,,
form_d709e69,entry_ḱʼyr,kʼiræ,os-x-digor,,
form_d710e66,entry_færak,færak,os-x-iron,,
form_d710e69,entry_færak,færwakæ,os-x-digor,,
form_d712e66,entry_mæxī,mæxī,os-x-iron,,
form_d712e69,entry_mæxī,mæxe,os-x-digor,,
form_d713e66,entry_bynton,bynton,os-x-iron,,
form_d713e69,entry_bynton,bunton,os-x-digor,,
form_d714e66,entry_byrynkʼ,byrynkʼ,os-x-iron,,
form_d714e69,entry_byrynkʼ,birinkʼæ,os-x-digor,,
form_d714e71,entry_byrynkʼ,burunkʼæ,os-x-digor,form_d714e69,variant
form_d715e66,entry_æmbæxsyn,æmbæxsyn,os-x-iron,,
form_d715e68,entry_æmbæxsyn,æmbæxst,os-x-iron,form_d715e66,participle
form_d715e71,entry_æmbæxsyn,æmbæxsun,os-x-digor,,
form_d715e73,entry_æmbæxsyn,æmbæxst,os-x-digor,form_d715e71,participle
form_d716e66,entry_æskʼærnæg,æskʼærnæg ,os,,
form_d718e66,entry_ḱʼyrxyn,ḱʼyrxyn,os-x-iron,,
form_d718e69,entry_ḱʼyrxyn,kʼirxun,os-x-digor,,
form_d719e66,entry_fūrd,fūrd,os-x-iron,,
form_d719e69,entry_fūrd,ford,os-x-digor,,
form_d720e66,entry_fæste,fæste,os-x-iron,,
form_d720e68,entry_fæste,fæstijæ,os-x-iron,form_d720e66,variant
form_d720e71,entry_fæste,fæste,os-x-digor,,
form_d721e66,entry_kʼæmbudtæ,kʼæmbudtæ,os-x-digor,,
form_d722e66,entry_mijjag,mijjag,os-x-iron,,
form_d723e66,entry_mælīk6k9,mælīk(k),os-x-iron,,
form_d723e69,entry_mælīk6k9,mælekk,os-x-digor,,
form_d724e66,entry_fædæǧd,fædæǧd,os-x-iron,,
form_d724e69,entry_fædæǧd,fædæǧdæ,os-x-digor,,
form_d725e66,entry_æmxīc,æmxīc,os-x-iron,,
form_d726e66,entry_kīwyn,kīwyn,os-x-iron,,
form_d726e68,entry_kīwyn,kīwd,os-x-iron,form_d726e66,participle
form_d726e71,entry_kīwyn,kewun,os-x-digor,,
form_d726e73,entry_kīwyn,kiwd,os-x-digor,form_d726e71,participle
form_d727e66,entry_ævīppajdy,ævīppajdy,os-x-iron,,
form_d727e69,entry_ævīppajdy,æveppajdi,os-x-digor,,
form_d728e66,entry_kʼudur,kʼudur,os-x-iron,,
form_d728e69,entry_kʼudur,gudur,os-x-digor,,
form_d729e66,entry_kʼox,kʼox,os,,
form_d730e66,entry_namazlyq,namazlyq,os-x-iron,,
form_d730e69,entry_namazlyq,namazlæq,os-x-digor,,
form_d731e66,entry_dæjyn,dæjyn,os-x-iron,,
form_d731e68,entry_dæjyn,dad,os-x-iron,form_d731e66,participle
form_d731e71,entry_dæjyn,dæjun,os-x-digor,,
form_d731e73,entry_dæjyn,dad,os-x-digor,form_d731e71,participle
form_d733e66,entry_igon,igon,os-x-digor,,
form_d737e66,entry_ævǵīd,ævǵīd,os-x-iron,,
form_d737e69,entry_ævǵīd,evged,os-x-digor,,
form_d739e66,entry_æssyn,æssyn,os,,
form_d741e66,entry_mīdægæj,mīdægæj,os-x-iron,,
form_d741e69,entry_mīdægæj,medægæj,os-x-digor,,
form_d741e71,entry_mīdægæj,medæggæj,os-x-digor,form_d741e69,variant
form_d742e66,entry_awynʒyn,awynʒyn,os-x-iron,,
